"id","created_at","updated_at","supplier","barcode","product_range","display_name","order_name","supplier_sequence","discontinued","product_usage","current_max_stock","current_stock_available","current_cost_price","current_retail_price"
"478","2018-10-14 12:38:34","2018-10-15 10:37:20","NAK","9328514006204","NAK","NAK Hydrating Conditioner 375ml","","","0","Retail",\N,"3",\N,"27.95"
"479","2018-10-14 12:38:34","2018-10-15 10:37:20","Unknown","","Unknown","Nak Hydrating Shampoo 100ml","","","0","",\N,"0",\N,"10.95"
"480","2018-10-14 12:38:34","2018-10-15 10:37:20","NAK","","NAK","NAK Hydrating Shampoo 375ml","","","0","Retail",\N,"0",\N,"27.95"
"481","2018-10-14 12:38:34","2018-10-15 10:37:20","NAK","9328514001377","NAK","NAK In Shape 90g","","","0","Retail",\N,"0",\N,"25.95"
"482","2018-10-14 12:38:34","2018-10-15 10:37:20","NAK","9328514006679","NAK","NAK Kurls Styling Creme 150ml","","","0","Retail",\N,"2",\N,"27.95"
"483","2018-10-14 12:38:34","2018-10-15 10:37:20","NAK","","NAK","NAK Luxe Finishing Creme 100ml","","","0","Retail",\N,"0",\N,"0.00"
"484","2018-10-14 12:38:34","2018-10-15 10:37:20","NAK","9328514006266","NAK","NAK Nourishing Conditioner 375ml","","","0","Retail",\N,"1",\N,"27.95"
"485","2018-10-14 12:38:34","2018-10-15 10:37:20","NAK","","NAK","NAK Nourishing Shampoo 375ml","","","0","Retail",\N,"0",\N,"27.95"
"486","2018-10-14 12:38:34","2018-10-15 10:37:20","NAK","9328514006488","NAK","NAK Options Sculpting Lotion 150ml","","","0","Retail",\N,"1",\N,"27.95"
"487","2018-10-14 12:38:34","2018-10-15 10:37:20","NAK","9328514001384","NAK","NAK Outakontrol 90g","","","0","Retail",\N,"1",\N,"25.95"
"488","2018-10-14 12:38:34","2018-10-15 10:37:20","NAK","9328514013509","NAK","NAK Pack Blonde Duo with Luxe Finishing Creme","","","0","Retail",\N,"0",\N,"37.95"
"489","2018-10-14 12:38:34","2018-10-15 10:37:20","NAK","9328514013516","NAK","NAK Pack Blonde Plus Duo with Luxe Finishing Creme","","","0","Retail",\N,"0",\N,"37.95"
"490","2018-10-14 12:38:34","2018-10-15 10:37:20","NAK","9328514013523","NAK","NAK Pack Body N Shine Duo with Luxe Finishing Creme","","","0","Retail",\N,"1",\N,"37.95"
"491","2018-10-14 12:38:34","2018-10-15 10:37:20","NAK","9328514013530","NAK","NAK Pack Hydrating Duo with Luxe Finishing Creme","","","0","Retail",\N,"0",\N,"37.95"
"492","2018-10-14 12:38:34","2018-10-15 10:37:20","NAK","9328514013400","NAK","NAK Pack Hydrating Quad","","","0","Retail",\N,"1","56.90","56.90"
"493","2018-10-14 12:38:34","2018-10-15 10:37:20","NAK","9328514013547","NAK","NAK Pack Nourishing Duo with Lux Finishing Creme","","","0","Retail",\N,"1","19.16","37.95"
"494","2018-10-14 12:38:34","2018-10-15 10:37:20","NAK","9328514013271","NAK","NAK Pack Volumising Trio","","","0","Retail",\N,"1",\N,"49.95"
"495","2018-10-14 12:38:34","2018-10-15 10:37:20","NAK","9328514016623","NAK","NAK Platinum Blonde 375ml","","","0","Retail",\N,"0",\N,"27.95"
"496","2018-10-14 12:38:34","2018-10-15 10:37:20","NAK","9328514006723","NAK","NAK Repl Ends Blonde Leave In Moisturiser 150ml","","","0","Retail",\N,"1",\N,"28.95"
"497","2018-10-14 12:38:34","2018-10-15 10:37:20","NAK","9328514006563","NAK","NAK Repl Ends Leave In Moisturiser","","","0","Retail",\N,"1",\N,"28.95"
"498","2018-10-14 12:38:34","2018-10-15 10:37:20","NAK","9328514006730","NAK","NAK Repl Ends Spray 250ml","","","0","Retail",\N,"2",\N,"26.95"
"499","2018-10-14 12:38:34","2018-10-15 10:37:20","NAK","9328514010119","NAK","NAK Shine Mist 222ml","","","0","Retail",\N,"1","26.95","27.95"
"500","2018-10-14 12:38:34","2018-10-15 10:37:20","NAK","9328514006778","NAK","NAK Surf Styler 250ml","","","0","Retail",\N,"1",\N,"27.95"
"501","2018-10-14 12:38:34","2018-10-15 10:37:20","NAK","9328514001414","NAK","NAK Tough N Up 90g","","","0","Retail",\N,"1",\N,"25.95"
"502","2018-10-14 12:38:34","2018-10-15 10:37:20","NAK","9328514006310","NAK","NAK Ultimate Cleanse Shampoo 375ml","","","0","Retail",\N,"1",\N,"27.95"
"503","2018-10-14 12:38:34","2018-10-15 10:37:20","NAK","9328514011017","NAK","NAK Ultimate Potion Styling Treatment 150ml","","","0","Retail",\N,"2",\N,"28.95"
"504","2018-10-14 12:38:34","2018-10-15 10:37:20","NAK","9328514001292","NAK","NAK Ultimate Treatment 60 Second Repair 150ml","","","0","Retail",\N,"1",\N,"28.95"
"505","2018-10-14 12:38:34","2018-10-15 10:37:20","Unknown","713072707141","Unknown","Popband Headbands","","","0","",\N,"1","12.95","12.95"
"506","2018-10-14 12:38:34","2018-10-15 10:37:20","Unknown","700729852569","Unknown","Poplaces - Black","","","0","",\N,"2",\N,"9.95"
"507","2018-10-14 12:38:34","2018-10-15 10:37:20","Unknown","757440438527","Unknown","Poplaces - Blue","","","0","",\N,"1",\N,"9.95"
"508","2018-10-14 12:38:34","2018-10-15 10:37:20","Unknown","757440438503","Unknown","Poplaces - pink","","","0","",\N,"2","9.95","9.95"
"509","2018-10-14 12:38:34","2018-10-15 10:37:20","Unknown","5060173370145","Unknown","Tangle Teezer Compact Groomer Hairbrush - Mens","","","0","",\N,"1",\N,"34.95"
"510","2018-10-14 12:38:34","2018-10-15 10:37:20","Unknown","5060173371401","Unknown","Tangle Teezer Compact Styler Hairbrush - Flamingo","","","0","",\N,"0",\N,"34.95"
"511","2018-10-14 12:38:34","2018-10-15 10:37:20","Unknown","5060173370619","Unknown","Tangle Teezer Compact Styler Hairbrush - Frozen","","","0","",\N,"1",\N,"34.95"
"512","2018-10-14 12:38:34","2018-10-15 10:37:20","Unknown","5060173370589","Unknown","Tangle Teezer Compact Styler Hairbrush - Gold","","","0","",\N,"1",\N,"34.95"
"513","2018-10-14 12:38:34","2018-10-15 10:37:20","Unknown","5060173370794","Unknown","Tangle Teezer Compact Styler Hairbrush - Starwars","","","0","",\N,"1",\N,"34.95"
"514","2018-10-14 12:38:34","2018-10-15 10:37:20","Unknown","5060173370091","Unknown","Tangle Teezer Flowerpot Brush Blue / Orange","","","0","",\N,"2",\N,"34.95"
"515","2018-10-14 12:38:34","2018-10-15 10:37:20","Unknown","5060173370053","Unknown","Tangle Teezer Flowerpot Brush Yellow / Pink","","","0","",\N,"1",\N,"34.95"
"516","2018-10-14 12:38:34","2018-10-15 10:37:20","Unknown","5060173375041","Unknown","Tangle Teezer Salon Elite Hairbrush - Black","","","0","",\N,"1",\N,"29.95"
"517","2018-10-14 12:38:34","2018-10-15 10:37:20","Unknown","5060173375010","Unknown","Tangle Teezer Salon Elite Hairbrush - Blue/Pink","","","0","",\N,"1",\N,"29.95"
"518","2018-10-14 12:38:34","2018-10-15 10:37:20","Unknown","5060173375027","Unknown","Tangle Teezer Salon Elite Hairbrush - Purple/Pink","","","0","",\N,"2",\N,"29.95"
"519","2018-10-14 12:38:34","2018-10-15 10:37:20","Unknown","5060173373900","Unknown","Tangle Teezer Salon Original Hairbrush - White/Red","","","0","",\N,"0",\N,"29.95"
"535","2018-10-15 17:00:28","2018-10-15 10:37:18","L'Oreal","3474636481774","Serie Expert","LOR SE Absolut Repair Masque 250ml","","08.08.03","0","Retail","2","1",\N,\N
"536","2018-10-15 10:51:50","2018-10-15 11:00:12","L'Oreal","","Techni Art - French Girl Hair","LOR TA French Froisse 150ml","","08.14.01","0","Retail","1","0",\N,\N
"537","2018-10-15 10:54:57","2018-10-15 11:00:12","L'Oreal","","Techni Art - Fix","LOR TA Fix Max 200ml","","08.16.015","0","Retail","1","0",\N,\N
